usage_id,date,equipment_id,rental_id,site_id,operator_id,engine_hours,idle_hours,fuel_consumed_liters,utilization_percentage,is_anomaly,anomaly_type
U_0006096,2024-06-26,EQ_00248,R_000497,SITE_017,OP_0173,5.16,2.07,138.9,42.97,No,None
U_0006097,2024-06-27,EQ_00248,R_000497,SITE_017,OP_0173,5.33,3.07,170.03,44.45,No,None
U_0006098,2024-06-28,EQ_00248,R_000497,SITE_017,OP_0173,4.82,0.0,125.13,40.2,No,None
U_0006099,2024-06-29,EQ_00248,R_000497,SITE_017,OP_0173,9.74,4.69,304.26,81.18,No,None
U_0006100,2024-06-30,EQ_00248,R_000497,SITE_017,OP_0173,2.16,1.29,71.88,18.01,No,None
U_0006101,2024-07-01,EQ_00248,R_000497,SITE_017,OP_0173,8.35,3.8,220.96,69.57,No,None
U_0006102,2024-07-02,EQ_00248,R_000497,SITE_017,OP_0173,4.61,4.3,139.76,38.4,No,None
U_0006103,2024-07-03,EQ_00248,R_000497,SITE_017,OP_0173,7.42,4.65,166.75,61.84,No,None
U_0006104,2024-07-04,EQ_00248,R_000497,SITE_017,OP_0173,8.92,4.48,264.56,74.37,No,None
U_0006105,2024-07-05,EQ_00248,R_000497,SITE_017,OP_0173,7.18,2.62,225.34,59.84,No,None
U_0006106,2024-07-06,EQ_00248,R_000497,SITE_017,OP_0173,7.69,4.86,245.03,64.08,No,None
U_0006107,2024-07-07,EQ_00248,R_000497,SITE_017,OP_0173,8.2,1.39,206.23,68.35,No,None
U_0006108,2024-07-08,EQ_00248,R_000497,SITE_017,OP_0173,4.13,8.36,131.52,34.38,No,None
U_0006109,2026-05-28,EQ_00118,R_000498,SITE_003,OP_0102,7.49,1.92,87.59,62.4,No,None
U_0006110,2026-05-29,EQ_00118,R_000498,SITE_003,OP_0102,4.92,16.19,65.04,40.96,Yes,Excessive Idle
U_0006111,2026-05-30,EQ_00118,R_000498,SITE_003,OP_0102,2.78,2.66,34.47,23.17,No,None
U_0006112,2026-05-31,EQ_00118,R_000498,SITE_003,OP_0102,5.28,2.02,50.66,44.0,No,None
U_0006113,2024-12-28,EQ_00392,R_000499,SITE_023,OP_0121,6.44,4.56,65.72,53.63,No,None
U_0006114,2024-12-29,EQ_00392,R_000499,SITE_023,OP_0121,8.69,5.73,92.52,72.4,No,None
U_0006115,2024-12-30,EQ_00392,R_000499,SITE_023,OP_0121,6.18,3.56,60.2,51.51,No,None
U_0006116,2024-12-31,EQ_00392,R_000499,SITE_023,OP_0121,8.61,3.48,103.89,71.78,No,None
U_0006117,2025-01-01,EQ_00392,R_000499,SITE_023,OP_0121,9.74,2.55,109.85,81.16,No,None
U_0006118,2025-01-02,EQ_00392,R_000499,SITE_023,OP_0121,10.51,2.62,119.18,87.61,No,None
U_0006119,2025-01-03,EQ_00392,R_000499,SITE_023,OP_0121,3.45,4.4,42.96,28.78,No,None
U_0006120,2025-01-04,EQ_00392,R_000499,SITE_023,OP_0121,6.94,3.37,85.83,57.85,No,None
U_0006121,2025-01-05,EQ_00392,R_000499,SITE_023,OP_0121,6.76,2.29,85.5,56.36,No,None
U_0006122,2025-01-06,EQ_00392,R_000499,SITE_023,OP_0121,5.62,4.88,72.09,46.81,No,None
U_0006123,2025-01-07,EQ_00392,R_000499,SITE_023,OP_0121,3.58,4.83,46.47,29.85,No,None
U_0006124,2025-01-08,EQ_00392,R_000499,SITE_023,OP_0121,9.32,3.82,97.34,77.65,No,None
U_0006125,2025-01-09,EQ_00392,R_000499,SITE_023,OP_0121,6.32,1.7,61.46,52.65,No,None
U_0006126,2025-01-10,EQ_00392,R_000499,SITE_023,OP_0121,6.68,4.88,69.97,55.64,No,None
U_0006127,2024-11-25,EQ_00479,R_000500,SITE_020,OP_0187,5.44,1.52,36.76,45.37,No,None
U_0006128,2024-11-26,EQ_00479,R_000500,SITE_020,OP_0187,6.54,2.42,45.09,54.53,No,None
U_0006129,2024-11-27,EQ_00479,R_000500,SITE_020,OP_0187,3.44,4.94,25.19,28.64,No,None
U_0006130,2024-11-28,EQ_00479,R_000500,SITE_020,OP_0187,7.49,4.23,47.2,62.44,No,None
U_0006131,2024-11-29,EQ_00479,R_000500,SITE_020,OP_0187,9.83,4.28,61.54,81.95,No,None
U_0006132,2024-11-30,EQ_00479,R_000500,SITE_020,OP_0187,10.88,2.68,71.3,90.65,No,None
U_0006133,2024-12-01,EQ_00479,R_000500,SITE_020,OP_0187,7.49,5.58,66.98,62.44,Yes,Excessive Idle
U_0006134,2024-12-02,EQ_00479,R_000500,SITE_020,OP_0187,6.63,0.0,51.43,55.29,No,None
U_0006135,2024-12-03,EQ_00479,R_000500,SITE_020,OP_0187,3.45,2.84,25.78,28.71,No,None
U_0006136,2024-12-04,EQ_00479,R_000500,SITE_020,OP_0187,12.37,1.52,85.28,100.0,No,None
U_0006137,2024-12-05,EQ_00479,R_000500,SITE_020,OP_0187,5.84,3.03,40.96,48.7,No,None
U_0006138,2024-12-06,EQ_00479,R_000500,SITE_020,OP_0187,7.11,2.84,54.67,59.22,No,None
U_0006139,2024-12-07,EQ_00479,R_000500,SITE_020,OP_0187,8.76,4.96,55.6,72.99,No,None
U_0006140,2024-12-08,EQ_00479,R_000500,SITE_020,OP_0187,4.4,4.83,28.28,36.69,No,None
U_0006141,2024-07-24,EQ_00325,R_000501,SITE_014,OP_0320,11.22,4.02,174.55,93.51,No,None
U_0006142,2024-07-25,EQ_00325,R_000501,SITE_014,OP_0320,5.02,4.67,105.32,41.86,No,None
U_0006143,2024-07-26,EQ_00325,R_000501,SITE_014,OP_0320,3.46,1.75,69.98,28.83,No,None
U_0006144,2024-07-27,EQ_00325,R_000501,SITE_014,OP_0320,2.76,2.83,56.5,22.99,No,None
U_0006145,2024-07-28,EQ_00325,R_000501,SITE_014,OP_0320,7.52,3.45,149.22,62.69,No,None
U_0006146,2024-07-29,EQ_00325,R_000501,SITE_014,OP_0320,7.14,0.82,177.77,59.54,No,None
U_0006147,2024-07-30,EQ_00325,R_000501,SITE_014,OP_0320,7.57,5.5,138.04,63.05,No,None
U_0006148,2024-07-31,EQ_00325,R_000501,SITE_014,OP_0320,5.83,0.0,129.13,48.58,No,None
U_0006149,2024-08-01,EQ_00325,R_000501,SITE_014,OP_0320,4.66,4.53,94.06,38.83,No,None
U_0006150,2024-08-02,EQ_00325,R_000501,SITE_014,OP_0320,7.55,4.14,153.69,62.9,No,None
U_0006151,2024-08-03,EQ_00325,R_000501,SITE_014,OP_0320,6.69,1.87,165.58,55.74,No,None
U_0006152,2024-08-04,EQ_00325,R_000501,SITE_014,OP_0320,4.04,3.07,86.05,33.63,No,None
U_0006153,2024-08-05,EQ_00325,R_000501,SITE_014,OP_0320,7.44,3.27,140.32,61.99,No,None
U_0006154,2024-08-06,EQ_00325,R_000501,SITE_014,OP_0320,4.83,0.0,104.28,40.22,No,None
U_0006155,2026-03-22,EQ_00453,R_000502,SITE_020,OP_0040,9.34,2.3,134.22,77.82,No,None
U_0006156,2026-03-23,EQ_00453,R_000502,SITE_020,OP_0040,5.25,7.1,93.49,43.72,No,None
U_0006157,2026-03-24,EQ_00453,R_000502,SITE_020,OP_0040,7.05,0.21,323.03,58.77,Yes,High Fuel Consumption
U_0006158,2026-03-25,EQ_00453,R_000502,SITE_020,OP_0040,2.57,1.07,36.46,21.4,No,None
U_0006159,2026-03-26,EQ_00453,R_000502,SITE_020,OP_0040,9.18,2.88,169.75,76.51,No,None
U_0006160,2026-03-27,EQ_00453,R_000502,SITE_020,OP_0040,3.83,3.92,62.46,31.9,No,None
U_0006161,2026-03-28,EQ_00453,R_000502,SITE_020,OP_0040,6.01,3.32,110.48,50.06,No,None
U_0006162,2026-03-29,EQ_00453,R_000502,SITE_020,OP_0040,3.56,6.55,50.18,29.67,No,None
U_0006163,2026-03-30,EQ_00453,R_000502,SITE_020,OP_0040,7.39,3.54,123.39,61.59,No,None
U_0006164,2026-03-31,EQ_00453,R_000502,SITE_020,OP_0040,6.19,2.26,90.83,51.59,No,None
U_0006165,2026-04-01,EQ_00453,R_000502,SITE_020,OP_0040,6.76,0.0,109.48,56.35,No,None
U_0006166,2026-04-02,EQ_00453,R_000502,SITE_020,OP_0040,6.41,6.41,113.81,53.42,No,None
U_0006167,2026-04-03,EQ_00453,R_000502,SITE_020,OP_0040,8.46,3.21,142.45,70.53,No,None
U_0006168,2026-04-04,EQ_00453,R_000502,SITE_020,OP_0040,7.83,3.14,126.18,65.21,No,None
U_0006169,2026-05-12,EQ_00376,R_000503,SITE_014,OP_0162,7.43,4.84,211.27,61.9,No,None
U_0006170,2026-05-13,EQ_00376,R_000503,SITE_014,OP_0162,6.67,0.96,168.18,55.56,No,None
U_0006171,2026-05-14,EQ_00376,R_000503,SITE_014,OP_0162,9.65,0.32,259.35,80.43,No,None
U_0006172,2026-05-15,EQ_00376,R_000503,SITE_014,OP_0162,7.38,3.78,187.42,61.46,No,None
U_0006173,2026-05-16,EQ_00376,R_000503,SITE_014,OP_0162,8.54,0.0,231.49,71.14,No,None
U_0006174,2026-05-17,EQ_00376,R_000503,SITE_014,OP_0162,4.08,4.09,127.97,33.99,No,None
U_0006175,2026-05-18,EQ_00376,R_000503,SITE_014,OP_0162,8.41,1.65,232.98,70.09,No,None
U_0006176,2026-05-19,EQ_00376,R_000503,SITE_014,OP_0162,9.48,1.12,251.94,79.0,No,None
U_0006177,2026-05-20,EQ_00376,R_000503,SITE_014,OP_0162,4.48,0.0,107.7,37.31,Yes,Unexpected Operator
U_0006178,2026-05-21,EQ_00376,R_000503,SITE_014,OP_0162,3.85,8.91,98.42,32.12,No,None
U_0006179,2026-05-22,EQ_00376,R_000503,SITE_014,OP_0162,4.8,2.62,127.27,40.03,No,None
U_0006180,2026-05-23,EQ_00376,R_000503,SITE_014,OP_0162,3.94,0.1,100.84,32.87,No,None
U_0006181,2026-05-24,EQ_00376,R_000503,SITE_014,OP_0162,7.12,0.0,191.76,59.36,No,None
U_0006182,2026-05-25,EQ_00376,R_000503,SITE_014,OP_0162,2.64,3.72,66.77,22.0,No,None
U_0006183,2024-04-01,EQ_00392,R_000504,SITE_014,OP_0124,7.92,0.27,93.13,66.02,No,None
U_0006184,2024-04-02,EQ_00392,R_000504,SITE_014,OP_0124,4.55,0.51,55.99,37.91,No,None
U_0006185,2024-04-03,EQ_00392,R_000504,SITE_014,OP_0124,10.11,3.83,108.59,84.24,No,None
U_0006186,2024-04-04,EQ_00392,R_000504,SITE_014,OP_0124,1.79,6.96,25.64,14.93,No,None
U_0006187,2024-04-05,EQ_00392,R_000504,SITE_014,OP_0124,3.9,5.01,52.77,32.5,No,None
U_0006188,2024-04-06,EQ_00392,R_000504,SITE_014,OP_0124,7.78,2.54,89.37,64.81,No,None
U_0006189,2025-06-21,EQ_00069,R_000505,SITE_026,OP_0174,8.34,1.41,98.17,69.51,No,None
U_0006190,2025-06-22,EQ_00069,R_000505,SITE_026,OP_0174,7.85,3.11,106.18,65.44,Yes,Unexpected Operator
U_0006191,2025-06-23,EQ_00069,R_000505,SITE_026,OP_0174,7.79,2.08,91.57,64.96,No,None
U_0006192,2025-06-24,EQ_00069,R_000505,SITE_026,OP_0174,5.13,1.46,69.86,42.74,No,None
U_0006193,2025-06-25,EQ_00069,R_000505,SITE_026,OP_0174,6.37,2.99,66.68,53.08,No,None
U_0006194,2025-06-26,EQ_00069,R_000505,SITE_026,OP_0174,8.25,0.46,91.27,68.76,No,None
U_0006195,2025-06-27,EQ_00069,R_000505,SITE_026,OP_0174,7.43,2.61,103.74,61.94,No,None
U_0006196,2025-06-28,EQ_00069,R_000505,SITE_026,OP_0174,10.09,3.78,113.73,84.05,No,None
U_0006197,2025-06-29,EQ_00069,R_000505,SITE_026,OP_0174,6.46,0.59,76.29,53.83,No,None
U_0006198,2025-06-30,EQ_00069,R_000505,SITE_026,OP_0174,4.99,2.34,58.01,41.56,No,None
U_0006199,2025-07-01,EQ_00069,R_000505,SITE_026,OP_0174,4.77,0.0,59.79,39.73,No,None
U_0006200,2025-07-02,EQ_00069,R_000505,SITE_026,OP_0174,5.42,1.41,62.12,45.18,No,None
U_0006201,2025-07-03,EQ_00069,R_000505,SITE_026,OP_0174,4.05,0.76,59.57,33.74,No,None
U_0006202,2025-07-04,EQ_00069,R_000505,SITE_026,OP_0174,11.64,5.36,107.17,96.98,No,None
U_0006203,2024-05-15,EQ_00513,R_000506,SITE_006,OP_0278,12.39,3.78,294.86,100.0,No,None
U_0006204,2024-05-16,EQ_00513,R_000506,SITE_006,OP_0278,6.28,4.67,120.8,52.36,No,None
U_0006205,2024-05-17,EQ_00513,R_000506,SITE_006,OP_0278,8.01,4.72,146.86,66.75,No,None
U_0006206,2024-05-18,EQ_00513,R_000506,SITE_006,OP_0278,6.96,2.9,111.71,58.01,No,None
U_0006207,2024-05-19,EQ_00513,R_000506,SITE_006,OP_0278,5.82,5.52,103.62,48.52,No,None
U_0006208,2024-05-20,EQ_00513,R_000506,SITE_006,OP_0278,5.92,0.67,108.54,49.33,No,None
U_0006209,2024-05-21,EQ_00513,R_000506,SITE_006,OP_0278,6.52,4.56,125.32,54.32,No,None
U_0006210,2024-05-22,EQ_00513,R_000506,SITE_006,OP_0278,3.13,1.1,56.47,26.09,No,None
U_0006211,2024-05-23,EQ_00513,R_000506,SITE_006,OP_0278,8.12,5.35,174.04,67.69,No,None
U_0006212,2024-05-24,EQ_00513,R_000506,SITE_006,OP_0278,10.51,2.29,254.67,87.55,No,None
U_0006213,2025-08-08,EQ_00506,R_000507,SITE_029,OP_0124,3.63,1.82,59.77,30.29,Yes,Unexpected Operator
U_0006214,2025-08-09,EQ_00506,R_000507,SITE_029,OP_0124,4.41,3.43,75.83,36.76,No,None
U_0006215,2025-08-10,EQ_00506,R_000507,SITE_029,OP_0124,10.8,0.51,211.86,90.02,No,None
U_0006216,2025-08-11,EQ_00506,R_000507,SITE_029,OP_0124,2.7,0.61,38.3,22.53,No,None
U_0006217,2025-08-12,EQ_00506,R_000507,SITE_029,OP_0124,7.78,4.27,130.07,64.84,No,None
U_0006218,2025-08-13,EQ_00506,R_000507,SITE_029,OP_0124,6.21,3.79,70.85,51.71,No,None
U_0006219,2025-08-14,EQ_00506,R_000507,SITE_029,OP_0124,6.54,13.36,108.56,54.49,Yes,Excessive Idle
U_0006220,2025-08-15,EQ_00506,R_000507,SITE_029,OP_0124,5.36,7.42,92.22,44.7,No,None
U_0006221,2025-08-16,EQ_00506,R_000507,SITE_029,OP_0124,6.47,3.52,95.84,53.92,No,None
U_0006222,2025-08-17,EQ_00506,R_000507,SITE_029,OP_0124,8.93,6.95,133.93,74.38,No,None
U_0006223,2025-08-18,EQ_00506,R_000507,SITE_029,OP_0124,9.28,4.96,158.39,77.36,No,None
U_0006224,2025-08-19,EQ_00506,R_000507,SITE_029,OP_0124,8.21,2.89,106.02,68.38,No,None
U_0006225,2025-08-20,EQ_00506,R_000507,SITE_029,OP_0124,1.77,5.13,28.19,14.75,No,None
U_0006226,2024-10-25,EQ_00303,R_000508,SITE_014,OP_0151,4.01,4.7,70.99,33.4,No,None
U_0006227,2024-10-26,EQ_00303,R_000508,SITE_014,OP_0151,3.78,2.68,63.76,31.53,No,None
U_0006228,2024-10-27,EQ_00303,R_000508,SITE_014,OP_0151,5.41,3.02,102.24,45.04,No,None
U_0006229,2024-10-28,EQ_00303,R_000508,SITE_014,OP_0151,9.09,2.82,140.69,75.73,No,None
U_0006230,2024-10-29,EQ_00303,R_000508,SITE_014,OP_0151,7.38,3.69,138.28,61.47,No,None
U_0006231,2024-10-30,EQ_00303,R_000508,SITE_014,OP_0151,5.03,0.6,83.6,41.88,No,None
U_0006232,2024-10-31,EQ_00303,R_000508,SITE_014,OP_0151,7.4,0.48,133.78,61.68,No,None
U_0006233,2024-11-01,EQ_00303,R_000508,SITE_014,OP_0151,8.51,4.24,162.24,70.93,No,None
U_0006234,2024-11-02,EQ_00303,R_000508,SITE_014,OP_0151,9.07,0.02,162.84,75.58,No,None
U_0006235,2024-11-03,EQ_00303,R_000508,SITE_014,OP_0151,6.69,0.95,101.5,55.71,No,None
U_0006236,2024-11-04,EQ_00303,R_000508,SITE_014,OP_0151,5.91,2.96,99.95,49.25,No,None
U_0006237,2024-11-05,EQ_00303,R_000508,SITE_014,OP_0151,9.17,6.36,200.96,76.45,No,None
U_0006238,2024-11-06,EQ_00303,R_000508,SITE_014,OP_0151,8.85,4.23,148.44,73.71,No,None
U_0006239,2024-11-07,EQ_00303,R_000508,SITE_014,OP_0151,8.59,0.0,143.33,71.56,No,None
U_0006240,2024-04-15,EQ_00790,R_000509,SITE_020,OP_0289,5.32,4.55,101.14,44.37,No,None
U_0006241,2024-04-16,EQ_00790,R_000509,SITE_020,OP_0289,4.5,0.0,105.72,37.47,No,None
U_0006242,2024-04-17,EQ_00790,R_000509,SITE_020,OP_0289,6.02,1.22,109.21,50.2,No,None
U_0006243,2024-04-18,EQ_00790,R_000509,SITE_020,OP_0289,4.83,5.38,98.69,40.24,No,None
U_0006244,2024-04-19,EQ_00790,R_000509,SITE_020,OP_0289,5.28,3.47,108.88,44.01,No,None
U_0006245,2024-04-20,EQ_00790,R_000509,SITE_020,OP_0289,9.17,1.0,195.69,76.43,No,None
U_0006246,2024-04-21,EQ_00790,R_000509,SITE_020,OP_0289,5.24,4.91,105.55,43.67,No,None
U_0006247,2024-04-22,EQ_00790,R_000509,SITE_020,OP_0289,7.34,2.58,169.46,61.18,No,None
U_0006248,2024-04-23,EQ_00790,R_000509,SITE_020,OP_0289,4.66,4.65,83.75,38.84,No,None
U_0006249,2024-04-24,EQ_00790,R_000509,SITE_020,OP_0289,8.72,4.39,170.83,72.65,No,None
U_0006250,2024-04-25,EQ_00790,R_000509,SITE_020,OP_0289,6.23,3.47,150.47,51.88,No,None
U_0006251,2024-04-26,EQ_00790,R_000509,SITE_020,OP_0289,4.06,0.0,61.85,33.84,No,None
U_0006252,2024-04-27,EQ_00790,R_000509,SITE_020,OP_0289,4.79,1.73,93.55,39.93,No,None
U_0006253,2024-04-28,EQ_00790,R_000509,SITE_020,OP_0289,7.02,1.44,150.13,58.49,No,None
U_0006254,2025-09-17,EQ_00386,R_000510,SITE_014,OP_0049,1.51,3.84,18.11,12.56,No,None
U_0006255,2025-09-18,EQ_00386,R_000510,SITE_014,OP_0049,7.64,3.62,94.55,63.7,No,None
U_0006256,2025-09-19,EQ_00386,R_000510,SITE_014,OP_0049,4.43,5.76,47.07,36.89,No,None
U_0006257,2025-09-20,EQ_00386,R_000510,SITE_014,OP_0049,9.53,3.39,130.37,79.41,No,None
U_0006258,2025-09-21,EQ_00386,R_000510,SITE_014,OP_0049,10.12,2.49,121.2,84.3,No,None
U_0006259,2024-03-11,EQ_00296,R_000511,SITE_026,OP_0065,7.77,4.59,121.01,64.79,No,None
U_0006260,2024-03-12,EQ_00296,R_000511,SITE_026,OP_0065,5.36,4.93,111.66,44.67,No,None
U_0006261,2024-03-13,EQ_00296,R_000511,SITE_026,OP_0065,4.48,4.36,96.18,37.37,Yes,Unexpected Operator
U_0006262,2024-03-14,EQ_00296,R_000511,SITE_026,OP_0065,3.41,7.19,88.5,28.4,No,None
U_0006263,2024-03-15,EQ_00296,R_000511,SITE_026,OP_0065,1.75,3.14,33.12,14.56,No,None
U_0006264,2024-03-16,EQ_00296,R_000511,SITE_026,OP_0065,3.4,6.23,59.12,28.36,No,None
U_0006265,2024-03-17,EQ_00296,R_000511,SITE_026,OP_0065,6.58,5.86,127.99,54.79,No,None
U_0006266,2024-03-18,EQ_00296,R_000511,SITE_026,OP_0065,5.79,4.04,117.02,48.29,No,None
U_0006267,2024-03-19,EQ_00296,R_000511,SITE_026,OP_0065,6.19,4.22,146.36,51.57,No,None
U_0006268,2024-03-05,EQ_00641,R_000512,SITE_025,OP_0162,5.1,1.71,173.01,42.49,Yes,High Fuel Consumption
U_0006269,2024-03-06,EQ_00641,R_000512,SITE_025,OP_0162,4.18,5.54,57.26,34.83,No,None
U_0006270,2024-03-07,EQ_00641,R_000512,SITE_025,OP_0162,12.07,5.05,164.21,100.0,No,None
U_0006271,2024-03-08,EQ_00641,R_000512,SITE_025,OP_0162,5.85,3.53,65.1,48.77,No,None
U_0006272,2024-03-09,EQ_00641,R_000512,SITE_025,OP_0162,7.18,3.19,87.53,59.82,No,None
U_0006273,2024-03-10,EQ_00641,R_000512,SITE_025,OP_0162,5.88,4.85,72.67,48.99,No,None
U_0006274,2024-03-11,EQ_00641,R_000512,SITE_025,OP_0162,9.02,4.42,84.96,75.21,No,None
U_0006275,2024-03-12,EQ_00641,R_000512,SITE_025,OP_0162,5.75,7.25,68.98,47.93,No,None
U_0006276,2024-03-13,EQ_00641,R_000512,SITE_025,OP_0162,6.87,3.85,89.98,57.28,No,None
U_0006277,2024-03-14,EQ_00641,R_000512,SITE_025,OP_0162,7.4,0.0,83.07,61.66,No,None
U_0006278,2024-03-15,EQ_00641,R_000512,SITE_025,OP_0162,3.84,3.62,48.63,31.97,No,None
U_0006279,2024-03-16,EQ_00641,R_000512,SITE_025,OP_0162,7.56,0.99,84.73,63.03,No,None
U_0006280,2025-11-21,EQ_00056,R_000513,SITE_002,OP_0138,8.55,2.65,178.09,71.27,No,None
U_0006281,2025-11-22,EQ_00056,R_000513,SITE_002,OP_0138,6.2,1.82,121.14,51.68,No,None
U_0006282,2025-11-23,EQ_00056,R_000513,SITE_002,OP_0138,6.28,1.54,104.19,52.33,No,None
U_0006283,2025-11-24,EQ_00056,R_000513,SITE_002,OP_0138,8.47,4.83,159.14,70.61,No,None
U_0006284,2025-11-25,EQ_00056,R_000513,SITE_002,OP_0138,7.8,6.4,140.32,64.96,No,None
U_0006285,2025-11-26,EQ_00056,R_000513,SITE_002,OP_0138,7.95,5.54,147.05,66.29,No,None
U_0006286,2025-11-27,EQ_00056,R_000513,SITE_002,OP_0138,5.27,2.35,285.18,43.88,Yes,High Fuel Consumption
U_0006287,2025-11-28,EQ_00056,R_000513,SITE_002,OP_0138,8.37,2.66,164.54,69.75,No,None
U_0006288,2025-11-29,EQ_00056,R_000513,SITE_002,OP_0138,8.46,3.69,118.08,70.53,No,None
U_0006289,2025-11-30,EQ_00056,R_000513,SITE_002,OP_0138,8.62,1.0,155.7,71.87,No,None
U_0006290,2025-12-01,EQ_00056,R_000513,SITE_002,OP_0138,6.39,1.19,88.61,53.26,No,None
U_0006291,2025-12-02,EQ_00056,R_000513,SITE_002,OP_0138,6.06,3.29,124.43,50.51,No,None
U_0006292,2025-12-03,EQ_00056,R_000513,SITE_002,OP_0138,8.37,4.99,170.73,69.73,No,None
U_0006293,2025-12-04,EQ_00056,R_000513,SITE_002,OP_0138,7.34,0.42,118.31,61.19,No,None
U_0006294,2025-01-06,EQ_00169,R_000514,SITE_013,OP_0021,4.24,6.1,59.42,35.33,No,None
U_0006295,2025-01-07,EQ_00169,R_000514,SITE_013,OP_0021,5.34,5.13,84.0,44.46,No,None
U_0006296,2025-01-08,EQ_00169,R_000514,SITE_013,OP_0021,6.21,8.46,82.51,51.71,No,None
U_0006297,2025-01-09,EQ_00169,R_000514,SITE_013,OP_0021,5.27,1.74,79.63,43.92,No,None
U_0006298,2025-01-10,EQ_00169,R_000514,SITE_013,OP_0021,8.38,3.19,130.39,69.84,No,None
U_0006299,2025-01-11,EQ_00169,R_000514,SITE_013,OP_0021,5.92,5.3,103.0,49.36,No,None
U_0006300,2025-01-12,EQ_00169,R_000514,SITE_013,OP_0021,4.92,3.65,85.0,41.01,No,None
U_0006301,2025-01-13,EQ_00169,R_000514,SITE_013,OP_0021,9.2,0.0,145.84,76.65,No,None
U_0006302,2025-01-14,EQ_00169,R_000514,SITE_013,OP_0021,8.53,1.85,139.38,71.07,No,None
U_0006303,2025-01-15,EQ_00169,R_000514,SITE_013,OP_0021,7.88,3.45,136.79,65.66,No,None
U_0006304,2025-01-16,EQ_00169,R_000514,SITE_013,OP_0021,5.41,3.09,78.5,45.05,No,None
U_0006305,2025-01-17,EQ_00169,R_000514,SITE_013,OP_0021,5.05,0.13,102.08,42.1,No,None
U_0006306,2025-01-18,EQ_00169,R_000514,SITE_013,OP_0021,5.06,4.2,69.87,42.17,No,None
U_0006307,2025-01-19,EQ_00169,R_000514,SITE_013,OP_0021,7.32,5.71,116.4,61.0,No,None
U_0006308,2026-03-07,EQ_00369,R_000515,SITE_003,OP_0349,9.61,2.22,264.08,80.05,No,None
U_0006309,2026-03-08,EQ_00369,R_000515,SITE_003,OP_0349,10.58,4.67,316.48,88.19,No,None
U_0006310,2026-03-09,EQ_00369,R_000515,SITE_003,OP_0349,4.14,4.21,113.87,34.47,No,None
U_0006311,2026-03-10,EQ_00369,R_000515,SITE_003,OP_0349,6.08,5.0,152.85,50.66,No,None
U_0006312,2026-03-11,EQ_00369,R_000515,SITE_003,OP_0349,9.0,2.84,264.19,74.99,No,None
U_0006313,2026-03-12,EQ_00369,R_000515,SITE_003,OP_0349,5.38,1.95,159.04,44.82,No,None
U_0006314,2026-03-13,EQ_00369,R_000515,SITE_003,OP_0349,7.83,9.16,188.12,65.27,No,None
U_0006315,2026-03-14,EQ_00369,R_000515,SITE_003,OP_0349,9.52,4.42,234.77,79.32,No,None
U_0006316,2026-03-15,EQ_00369,R_000515,SITE_003,OP_0349,6.14,5.57,202.41,51.19,No,None
U_0006317,2026-03-16,EQ_00369,R_000515,SITE_003,OP_0349,9.63,3.65,244.1,80.22,No,None
U_0006318,2026-03-17,EQ_00369,R_000515,SITE_003,OP_0349,3.36,6.07,93.05,28.03,No,None
U_0006319,2024-12-19,EQ_00449,R_000516,SITE_009,OP_0118,5.61,5.4,72.22,46.72,No,None
U_0006320,2024-12-20,EQ_00449,R_000516,SITE_009,OP_0118,3.72,3.44,63.25,31.01,No,None
U_0006321,2024-12-21,EQ_00449,R_000516,SITE_009,OP_0118,6.71,0.41,89.92,55.9,No,None
U_0006322,2024-12-22,EQ_00449,R_000516,SITE_009,OP_0118,6.41,5.34,89.29,53.41,No,None
U_0006323,2024-12-23,EQ_00449,R_000516,SITE_009,OP_0118,7.64,2.29,119.98,63.63,No,None
U_0006324,2024-12-24,EQ_00449,R_000516,SITE_009,OP_0118,4.33,0.51,68.65,36.08,No,None
U_0006325,2024-12-25,EQ_00449,R_000516,SITE_009,OP_0118,10.45,0.86,176.07,87.05,No,None
U_0006326,2024-12-26,EQ_00449,R_000516,SITE_009,OP_0118,7.03,2.74,121.81,58.62,No,None
U_0006327,2024-12-27,EQ_00449,R_000516,SITE_009,OP_0118,8.88,1.69,152.08,74.03,No,None
U_0006328,2024-12-28,EQ_00449,R_000516,SITE_009,OP_0118,5.96,3.84,79.72,49.7,No,None
U_0006329,2024-12-29,EQ_00449,R_000516,SITE_009,OP_0118,7.52,4.94,95.31,62.63,No,None
U_0006330,2024-12-30,EQ_00449,R_000516,SITE_009,OP_0118,9.5,4.27,127.56,79.17,No,None
U_0006331,2024-12-31,EQ_00449,R_000516,SITE_009,OP_0118,8.48,4.4,134.83,70.65,No,None
U_0006332,2025-01-01,EQ_00449,R_000516,SITE_009,OP_0118,4.37,3.16,68.34,36.42,No,None
U_0006333,2026-07-30,EQ_00686,R_000517,SITE_028,OP_0332,6.39,0.16,113.88,53.27,Yes,Unexpected Operator
U_0006334,2026-07-31,EQ_00686,R_000517,SITE_028,OP_0332,2.22,0.95,46.51,18.52,No,None
U_0006335,2026-08-01,EQ_00686,R_000517,SITE_028,OP_0332,6.81,5.16,112.42,56.74,No,None
U_0006336,2026-08-02,EQ_00686,R_000517,SITE_028,OP_0332,11.49,0.31,192.35,95.75,No,None
U_0006337,2026-08-03,EQ_00686,R_000517,SITE_028,OP_0332,6.19,6.31,108.0,51.58,No,None
