rental_id,equipment_id,site_id,start_date
R_20240711_2820,EQ_0258,S_006,2024-07-11
R_20240711_2821,EQ_0297,S_018,2024-07-11
R_20240712_2822,EQ_0032,S_007,2024-07-12
R_20240712_2823,EQ_0045,S_012,2024-07-12
R_20240712_2824,EQ_0049,S_017,2024-07-12
R_20240712_2825,EQ_0068,S_017,2024-07-12
R_20240712_2826,EQ_0098,S_016,2024-07-12
R_20240712_2827,EQ_0120,S_002,2024-07-12
R_20240712_2828,EQ_0122,S_011,2024-07-12
R_20240712_2829,EQ_0151,S_012,2024-07-12
R_20240712_2830,EQ_0162,S_015,2024-07-12
R_20240712_2831,EQ_0201,S_014,2024-07-12
R_20240712_2832,EQ_0204,S_007,2024-07-12
R_20240712_2833,EQ_0206,S_017,2024-07-12
R_20240712_2834,EQ_0218,S_007,2024-07-12
R_20240712_2835,EQ_0299,S_019,2024-07-12
R_20240713_2836,EQ_0017,S_008,2024-07-13
R_20240713_2837,EQ_0018,S_008,2024-07-13
R_20240713_2838,EQ_0023,S_003,2024-07-13
R_20240713_2839,EQ_0027,S_016,2024-07-13
R_20240713_2840,EQ_0102,S_007,2024-07-13
R_20240713_2841,EQ_0109,S_001,2024-07-13
R_20240713_2842,EQ_0126,S_010,2024-07-13
R_20240713_2843,EQ_0128,S_010,2024-07-13
R_20240713_2844,EQ_0153,S_000,2024-07-13
R_20240713_2845,EQ_0154,S_010,2024-07-13
R_20240713_2846,EQ_0161,S_000,2024-07-13
R_20240713_2847,EQ_0228,S_007,2024-07-13
R_20240713_2848,EQ_0249,S_006,2024-07-13
R_20240713_2849,EQ_0253,S_016,2024-07-13
R_20240714_2850,EQ_0010,S_006,2024-07-14
R_20240714_2851,EQ_0011,S_015,2024-07-14
R_20240714_2852,EQ_0017,S_009,2024-07-14
R_20240714_2853,EQ_0024,S_003,2024-07-14
R_20240714_2854,EQ_0075,S_013,2024-07-14
R_20240714_2855,EQ_0137,S_000,2024-07-14
R_20240714_2856,EQ_0188,S_015,2024-07-14
R_20240714_2857,EQ_0217,S_005,2024-07-14
R_20240714_2858,EQ_0222,S_003,2024-07-14
R_20240714_2859,EQ_0282,S_017,2024-07-14
R_20240715_2860,EQ_0048,S_018,2024-07-15
R_20240715_2861,EQ_0117,S_002,2024-07-15
R_20240715_2862,EQ_0128,S_002,2024-07-15
R_20240715_2863,EQ_0146,S_005,2024-07-15
R_20240715_2864,EQ_0167,S_011,2024-07-15
R_20240715_2865,EQ_0177,S_017,2024-07-15
R_20240715_2866,EQ_0230,S_008,2024-07-15
R_20240715_2867,EQ_0247,S_014,2024-07-15
R_20240715_2868,EQ_0254,S_008,2024-07-15
R_20240715_2869,EQ_0276,S_017,2024-07-15
R_20240715_2870,EQ_0285,S_009,2024-07-15
R_20240716_2871,EQ_0033,S_007,2024-07-16
R_20240716_2872,EQ_0046,S_014,2024-07-16
R_20240716_2873,EQ_0051,S_001,2024-07-16
R_20240716_2874,EQ_0092,S_007,2024-07-16
R_20240716_2875,EQ_0114,S_011,2024-07-16
R_20240716_2876,EQ_0136,S_015,2024-07-16
R_20240716_2877,EQ_0221,S_016,2024-07-16
R_20240716_2878,EQ_0237,S_012,2024-07-16
R_20240716_2879,EQ_0251,S_008,2024-07-16
R_20240716_2880,EQ_0258,S_011,2024-07-16
R_20240716_2881,EQ_0259,S_019,2024-07-16
R_20240716_2882,EQ_0294,S_012,2024-07-16
R_20240717_2883,EQ_0000,S_019,2024-07-17
R_20240717_2884,EQ_0023,S_007,2024-07-17
R_20240717_2885,EQ_0071,S_006,2024-07-17
R_20240717_2886,EQ_0087,S_014,2024-07-17
R_20240717_2887,EQ_0090,S_003,2024-07-17
R_20240717_2888,EQ_0101,S_006,2024-07-17
R_20240717_2889,EQ_0125,S_008,2024-07-17
R_20240717_2890,EQ_0145,S_017,2024-07-17
R_20240717_2891,EQ_0152,S_002,2024-07-17
R_20240717_2892,EQ_0196,S_017,2024-07-17
R_20240717_2893,EQ_0212,S_002,2024-07-17
R_20240717_2894,EQ_0236,S_011,2024-07-17
R_20240717_2895,EQ_0237,S_005,2024-07-17
R_20240717_2896,EQ_0252,S_017,2024-07-17
R_20240717_2897,EQ_0254,S_005,2024-07-17
R_20240717_2898,EQ_0282,S_010,2024-07-17
R_20240718_2899,EQ_0001,S_001,2024-07-18
R_20240718_2900,EQ_0019,S_017,2024-07-18
R_20240718_2901,EQ_0040,S_012,2024-07-18
R_20240718_2902,EQ_0066,S_019,2024-07-18
R_20240718_2903,EQ_0110,S_013,2024-07-18
R_20240718_2904,EQ_0131,S_013,2024-07-18
R_20240718_2905,EQ_0138,S_013,2024-07-18
R_20240718_2906,EQ_0156,S_013,2024-07-18
R_20240718_2907,EQ_0171,S_017,2024-07-18
R_20240718_2908,EQ_0190,S_017,2024-07-18
R_20240718_2909,EQ_0191,S_019,2024-07-18
R_20240718_2910,EQ_0196,S_019,2024-07-18
R_20240718_2911,EQ_0205,S_015,2024-07-18
R_20240718_2912,EQ_0280,S_018,2024-07-18
R_20240718_2913,EQ_0295,S_019,2024-07-18
R_20240718_2914,EQ_0298,S_012,2024-07-18
R_20240719_2915,EQ_0002,S_003,2024-07-19
R_20240719_2916,EQ_0031,S_004,2024-07-19
R_20240719_2917,EQ_0070,S_017,2024-07-19
R_20240719_2918,EQ_0102,S_009,2024-07-19
R_20240719_2919,EQ_0134,S_009,2024-07-19
R_20240719_2920,EQ_0138,S_007,2024-07-19
R_20240719_2921,EQ_0139,S_019,2024-07-19
R_20240719_2922,EQ_0166,S_017,2024-07-19
R_20240719_2923,EQ_0173,S_005,2024-07-19
R_20240719_2924,EQ_0185,S_008,2024-07-19
R_20240719_2925,EQ_0218,S_001,2024-07-19
R_20240719_2926,EQ_0242,S_019,2024-07-19
R_20240719_2927,EQ_0243,S_009,2024-07-19
R_20240719_2928,EQ_0246,S_014,2024-07-19
R_20240719_2929,EQ_0284,S_001,2024-07-19
R_20240720_2930,EQ_0004,S_001,2024-07-20
R_20240720_2931,EQ_0006,S_007,2024-07-20
R_20240720_2932,EQ_0014,S_012,2024-07-20
R_20240720_2933,EQ_0018,S_013,2024-07-20
R_20240720_2934,EQ_0106,S_001,2024-07-20
R_20240720_2935,EQ_0179,S_019,2024-07-20
R_20240720_2936,EQ_0194,S_005,2024-07-20
R_20240720_2937,EQ_0250,S_010,2024-07-20
R_20240720_2938,EQ_0253,S_011,2024-07-20
R_20240721_2939,EQ_0038,S_007,2024-07-21
R_20240721_2940,EQ_0086,S_017,2024-07-21
R_20240721_2941,EQ_0155,S_017,2024-07-21
R_20240721_2942,EQ_0158,S_000,2024-07-21
R_20240721_2943,EQ_0162,S_009,2024-07-21
R_20240721_2944,EQ_0193,S_012,2024-07-21
R_20240721_2945,EQ_0200,S_017,2024-07-21
R_20240721_2946,EQ_0212,S_006,2024-07-21
R_20240721_2947,EQ_0218,S_006,2024-07-21
R_20240721_2948,EQ_0238,S_009,2024-07-21
R_20240721_2949,EQ_0248,S_011,2024-07-21
R_20240721_2950,EQ_0252,S_000,2024-07-21
R_20240721_2951,EQ_0256,S_011,2024-07-21
R_20240721_2952,EQ_0259,S_007,2024-07-21
R_20240721_2953,EQ_0283,S_007,2024-07-21
R_20240721_2954,EQ_0298,S_006,2024-07-21
R_20240721_2955,EQ_0299,S_015,2024-07-21
R_20240722_2956,EQ_0016,S_012,2024-07-22
R_20240722_2957,EQ_0020,S_000,2024-07-22
R_20240722_2958,EQ_0034,S_009,2024-07-22
R_20240722_2959,EQ_0059,S_000,2024-07-22
R_20240722_2960,EQ_0062,S_001,2024-07-22
R_20240722_2961,EQ_0179,S_002,2024-07-22
R_20240722_2962,EQ_0194,S_017,2024-07-22
R_20240722_2963,EQ_0195,S_002,2024-07-22
R_20240722_2964,EQ_0207,S_010,2024-07-22
R_20240722_2965,EQ_0213,S_009,2024-07-22
R_20240722_2966,EQ_0226,S_004,2024-07-22
R_20240722_2967,EQ_0231,S_002,2024-07-22
R_20240722_2968,EQ_0246,S_016,2024-07-22
R_20240722_2969,EQ_0253,S_002,2024-07-22
R_20240722_2970,EQ_0278,S_006,2024-07-22
R_20240722_2971,EQ_0280,S_000,2024-07-22
R_20240722_2972,EQ_0293,S_007,2024-07-22
R_20240723_2973,EQ_0013,S_008,2024-07-23
R_20240723_2974,EQ_0029,S_019,2024-07-23
R_20240723_2975,EQ_0036,S_017,2024-07-23
R_20240723_2976,EQ_0052,S_008,2024-07-23
R_20240723_2977,EQ_0062,S_000,2024-07-23
R_20240723_2978,EQ_0084,S_009,2024-07-23
R_20240723_2979,EQ_0136,S_006,2024-07-23
R_20240723_2980,EQ_0176,S_007,2024-07-23
R_20240723_2981,EQ_0190,S_000,2024-07-23
R_20240723_2982,EQ_0226,S_009,2024-07-23
R_20240723_2983,EQ_0245,S_009,2024-07-23
R_20240723_2984,EQ_0277,S_006,2024-07-23
R_20240724_2985,EQ_0032,S_005,2024-07-24
R_20240724_2986,EQ_0036,S_008,2024-07-24
R_20240724_2987,EQ_0042,S_013,2024-07-24
R_20240724_2988,EQ_0043,S_007,2024-07-24
R_20240724_2989,EQ_0067,S_010,2024-07-24
R_20240724_2990,EQ_0086,S_005,2024-07-24
R_20240724_2991,EQ_0089,S_019,2024-07-24
R_20240724_2992,EQ_0107,S_004,2024-07-24
R_20240724_2993,EQ_0112,S_013,2024-07-24
R_20240724_2994,EQ_0132,S_007,2024-07-24
R_20240724_2995,EQ_0163,S_008,2024-07-24
R_20240724_2996,EQ_0198,S_010,2024-07-24
R_20240724_2997,EQ_0203,S_001,2024-07-24
R_20240724_2998,EQ_0214,S_002,2024-07-24
R_20240724_2999,EQ_0220,S_000,2024-07-24
R_20240724_3000,EQ_0225,S_011,2024-07-24
R_20240724_3001,EQ_0242,S_015,2024-07-24
R_20240724_3002,EQ_0256,S_008,2024-07-24
R_20240724_3003,EQ_0283,S_017,2024-07-24
R_20240725_3004,EQ_0011,S_010,2024-07-25
R_20240725_3005,EQ_0036,S_007,2024-07-25
R_20240725_3006,EQ_0047,S_006,2024-07-25
R_20240725_3007,EQ_0073,S_002,2024-07-25
R_20240725_3008,EQ_0132,S_007,2024-07-25
R_20240725_3009,EQ_0135,S_018,2024-07-25
R_20240725_3010,EQ_0143,S_009,2024-07-25
R_20240725_3011,EQ_0166,S_005,2024-07-25
R_20240725_3012,EQ_0253,S_017,2024-07-25
R_20240725_3013,EQ_0267,S_007,2024-07-25
R_20240725_3014,EQ_0272,S_005,2024-07-25
R_20240725_3015,EQ_0273,S_011,2024-07-25
R_20240725_3016,EQ_0294,S_005,2024-07-25
R_20240726_3017,EQ_0013,S_009,2024-07-26
R_20240726_3018,EQ_0067,S_010,2024-07-26
R_20240726_3019,EQ_0125,S_016,2024-07-26
R_20240726_3020,EQ_0237,S_017,2024-07-26
R_20240726_3021,EQ_0238,S_003,2024-07-26
R_20240726_3022,EQ_0272,S_006,2024-07-26
R_20240726_3023,EQ_0285,S_002,2024-07-26
R_20240727_3024,EQ_0031,S_009,2024-07-27
R_20240727_3025,EQ_0045,S_000,2024-07-27
R_20240727_3026,EQ_0049,S_010,2024-07-27
R_20240727_3027,EQ_0066,S_015,2024-07-27
R_20240727_3028,EQ_0075,S_018,2024-07-27
R_20240727_3029,EQ_0077,S_002,2024-07-27
R_20240727_3030,EQ_0121,S_013,2024-07-27
R_20240727_3031,EQ_0202,S_016,2024-07-27
R_20240727_3032,EQ_0215,S_002,2024-07-27
R_20240727_3033,EQ_0228,S_013,2024-07-27
R_20240727_3034,EQ_0233,S_008,2024-07-27
R_20240727_3035,EQ_0244,S_013,2024-07-27
R_20240727_3036,EQ_0253,S_008,2024-07-27
R_20240727_3037,EQ_0259,S_013,2024-07-27
R_20240728_3038,EQ_0047,S_004,2024-07-28
R_20240728_3039,EQ_0069,S_007,2024-07-28
R_20240728_3040,EQ_0110,S_011,2024-07-28
R_20240728_3041,EQ_0126,S_009,2024-07-28
R_20240728_3042,EQ_0157,S_003,2024-07-28
R_20240728_3043,EQ_0174,S_004,2024-07-28
R_20240728_3044,EQ_0187,S_008,2024-07-28
R_20240728_3045,EQ_0194,S_002,2024-07-28
R_20240728_3046,EQ_0198,S_004,2024-07-28
R_20240728_3047,EQ_0206,S_007,2024-07-28
R_20240728_3048,EQ_0214,S_008,2024-07-28
R_20240728_3049,EQ_0222,S_000,2024-07-28
R_20240728_3050,EQ_0225,S_013,2024-07-28
R_20240728_3051,EQ_0235,S_016,2024-07-28
R_20240728_3052,EQ_0260,S_011,2024-07-28
R_20240728_3053,EQ_0278,S_004,2024-07-28
R_20240728_3054,EQ_0282,S_002,2024-07-28
R_20240728_3055,EQ_0288,S_007,2024-07-28
R_20240729_3056,EQ_0001,S_013,2024-07-29
R_20240729_3057,EQ_0005,S_008,2024-07-29
R_20240729_3058,EQ_0012,S_008,2024-07-29
R_20240729_3059,EQ_0019,S_013,2024-07-29
R_20240729_3060,EQ_0049,S_012,2024-07-29
R_20240729_3061,EQ_0084,S_019,2024-07-29
R_20240729_3062,EQ_0094,S_013,2024-07-29
R_20240729_3063,EQ_0117,S_010,2024-07-29
R_20240729_3064,EQ_0168,S_010,2024-07-29
R_20240729_3065,EQ_0175,S_015,2024-07-29
R_20240729_3066,EQ_0178,S_014,2024-07-29
R_20240729_3067,EQ_0192,S_013,2024-07-29
R_20240729_3068,EQ_0193,S_003,2024-07-29
R_20240729_3069,EQ_0210,S_008,2024-07-29
R_20240729_3070,EQ_0213,S_018,2024-07-29
R_20240729_3071,EQ_0223,S_004,2024-07-29
R_20240729_3072,EQ_0230,S_011,2024-07-29
R_20240729_3073,EQ_0251,S_012,2024-07-29
R_20240729_3074,EQ_0275,S_012,2024-07-29
R_20240729_3075,EQ_0297,S_017,2024-07-29
R_20240730_3076,EQ_0020,S_011,2024-07-30
R_20240730_3077,EQ_0021,S_013,2024-07-30
R_20240730_3078,EQ_0022,S_002,2024-07-30
R_20240730_3079,EQ_0025,S_007,2024-07-30
R_20240730_3080,EQ_0032,S_005,2024-07-30
R_20240730_3081,EQ_0038,S_010,2024-07-30
R_20240730_3082,EQ_0061,S_000,2024-07-30
R_20240730_3083,EQ_0062,S_009,2024-07-30
R_20240730_3084,EQ_0084,S_003,2024-07-30
R_20240730_3085,EQ_0166,S_015,2024-07-30
R_20240730_3086,EQ_0203,S_001,2024-07-30
R_20240730_3087,EQ_0204,S_012,2024-07-30
R_20240730_3088,EQ_0207,S_009,2024-07-30
R_20240730_3089,EQ_0220,S_018,2024-07-30
R_20240730_3090,EQ_0248,S_005,2024-07-30
R_20240730_3091,EQ_0255,S_005,2024-07-30
R_20240731_3092,EQ_0026,S_008,2024-07-31
R_20240731_3093,EQ_0059,S_014,2024-07-31
R_20240731_3094,EQ_0080,S_018,2024-07-31
R_20240731_3095,EQ_0087,S_010,2024-07-31
R_20240731_3096,EQ_0091,S_016,2024-07-31
R_20240731_3097,EQ_0110,S_016,2024-07-31
R_20240731_3098,EQ_0151,S_005,2024-07-31
R_20240731_3099,EQ_0171,S_012,2024-07-31
R_20240731_3100,EQ_0179,S_004,2024-07-31
R_20240731_3101,EQ_0201,S_009,2024-07-31
R_20240731_3102,EQ_0240,S_003,2024-07-31
R_20240731_3103,EQ_0244,S_013,2024-07-31
R_20240731_3104,EQ_0252,S_001,2024-07-31
R_20240731_3105,EQ_0255,S_010,2024-07-31
R_20240731_3106,EQ_0265,S_005,2024-07-31
R_20240801_3107,EQ_0005,S_011,2024-08-01
R_20240801_3108,EQ_0008,S_016,2024-08-01
R_20240801_3109,EQ_0012,S_005,2024-08-01
R_20240801_3110,EQ_0015,S_009,2024-08-01
R_20240801_3111,EQ_0025,S_003,2024-08-01
R_20240801_3112,EQ_0028,S_006,2024-08-01
R_20240801_3113,EQ_0040,S_014,2024-08-01
R_20240801_3114,EQ_0047,S_013,2024-08-01
R_20240801_3115,EQ_0055,S_013,2024-08-01
R_20240801_3116,EQ_0065,S_000,2024-08-01
R_20240801_3117,EQ_0072,S_003,2024-08-01
R_20240801_3118,EQ_0076,S_019,2024-08-01
R_20240801_3119,EQ_0083,S_006,2024-08-01
R_20240801_3120,EQ_0085,S_012,2024-08-01
R_20240801_3121,EQ_0103,S_013,2024-08-01
R_20240801_3122,EQ_0122,S_012,2024-08-01
R_20240801_3123,EQ_0125,S_014,2024-08-01
R_20240801_3124,EQ_0141,S_013,2024-08-01
R_20240801_3125,EQ_0163,S_005,2024-08-01
R_20240801_3126,EQ_0177,S_011,2024-08-01
R_20240801_3127,EQ_0194,S_009,2024-08-01
R_20240801_3128,EQ_0202,S_016,2024-08-01
R_20240801_3129,EQ_0214,S_010,2024-08-01
R_20240801_3130,EQ_0272,S_014,2024-08-01
R_20240802_3131,EQ_0002,S_009,2024-08-02
R_20240802_3132,EQ_0004,S_012,2024-08-02
R_20240802_3133,EQ_0028,S_014,2024-08-02
R_20240802_3134,EQ_0029,S_008,2024-08-02
R_20240802_3135,EQ_0038,S_009,2024-08-02
R_20240802_3136,EQ_0045,S_009,2024-08-02
R_20240802_3137,EQ_0049,S_010,2024-08-02
R_20240802_3138,EQ_0062,S_002,2024-08-02
R_20240802_3139,EQ_0093,S_005,2024-08-02
R_20240802_3140,EQ_0099,S_013,2024-08-02
R_20240802_3141,EQ_0113,S_005,2024-08-02
R_20240802_3142,EQ_0121,S_009,2024-08-02
R_20240802_3143,EQ_0128,S_009,2024-08-02
R_20240802_3144,EQ_0136,S_018,2024-08-02
R_20240802_3145,EQ_0184,S_016,2024-08-02
R_20240802_3146,EQ_0205,S_011,2024-08-02
R_20240802_3147,EQ_0211,S_000,2024-08-02
R_20240802_3148,EQ_0240,S_013,2024-08-02
R_20240802_3149,EQ_0256,S_016,2024-08-02
R_20240803_3150,EQ_0082,S_008,2024-08-03
R_20240803_3151,EQ_0088,S_019,2024-08-03
R_20240803_3152,EQ_0091,S_011,2024-08-03
R_20240803_3153,EQ_0143,S_015,2024-08-03
R_20240803_3154,EQ_0146,S_018,2024-08-03
R_20240803_3155,EQ_0184,S_008,2024-08-03
R_20240803_3156,EQ_0189,S_008,2024-08-03
R_20240803_3157,EQ_0239,S_017,2024-08-03
R_20240803_3158,EQ_0247,S_014,2024-08-03
R_20240803_3159,EQ_0248,S_008,2024-08-03
R_20240803_3160,EQ_0252,S_009,2024-08-03
R_20240803_3161,EQ_0279,S_018,2024-08-03
R_20240804_3162,EQ_0003,S_000,2024-08-04
R_20240804_3163,EQ_0016,S_018,2024-08-04
R_20240804_3164,EQ_0020,S_014,2024-08-04
R_20240804_3165,EQ_0027,S_014,2024-08-04
R_20240804_3166,EQ_0050,S_005,2024-08-04
R_20240804_3167,EQ_0122,S_011,2024-08-04
R_20240804_3168,EQ_0150,S_009,2024-08-04
R_20240804_3169,EQ_0155,S_000,2024-08-04
R_20240804_3170,EQ_0165,S_012,2024-08-04
R_20240804_3171,EQ_0174,S_008,2024-08-04
R_20240804_3172,EQ_0188,S_006,2024-08-04
R_20240804_3173,EQ_0209,S_011,2024-08-04
R_20240804_3174,EQ_0216,S_012,2024-08-04
R_20240804_3175,EQ_0233,S_009,2024-08-04
R_20240804_3176,EQ_0277,S_016,2024-08-04
R_20240804_3177,EQ_0299,S_002,2024-08-04
R_20240805_3178,EQ_0004,S_012,2024-08-05
R_20240805_3179,EQ_0030,S_011,2024-08-05
R_20240805_3180,EQ_0053,S_016,2024-08-05
R_20240805_3181,EQ_0097,S_011,2024-08-05
R_20240805_3182,EQ_0164,S_012,2024-08-05
R_20240805_3183,EQ_0182,S_003,2024-08-05
R_20240805_3184,EQ_0187,S_017,2024-08-05
R_20240805_3185,EQ_0190,S_001,2024-08-05
R_20240805_3186,EQ_0192,S_015,2024-08-05
R_20240805_3187,EQ_0253,S_014,2024-08-05
R_20240805_3188,EQ_0282,S_006,2024-08-05
R_20240805_3189,EQ_0297,S_000,2024-08-05
R_20240806_3190,EQ_0010,S_005,2024-08-06
R_20240806_3191,EQ_0082,S_008,2024-08-06
R_20240806_3192,EQ_0100,S_008,2024-08-06
R_20240806_3193,EQ_0136,S_014,2024-08-06
R_20240806_3194,EQ_0142,S_009,2024-08-06
R_20240806_3195,EQ_0153,S_009,2024-08-06
R_20240806_3196,EQ_0159,S_016,2024-08-06
R_20240806_3197,EQ_0166,S_017,2024-08-06
R_20240806_3198,EQ_0217,S_013,2024-08-06
R_20240806_3199,EQ_0218,S_001,2024-08-06
R_20240806_3200,EQ_0252,S_004,2024-08-06
R_20240807_3201,EQ_0002,S_018,2024-08-07
R_20240807_3202,EQ_0056,S_000,2024-08-07
R_20240807_3203,EQ_0092,S_011,2024-08-07
R_20240807_3204,EQ_0133,S_006,2024-08-07
R_20240807_3205,EQ_0135,S_000,2024-08-07
R_20240807_3206,EQ_0167,S_014,2024-08-07
R_20240807_3207,EQ_0177,S_019,2024-08-07
R_20240807_3208,EQ_0181,S_003,2024-08-07
R_20240807_3209,EQ_0190,S_012,2024-08-07
R_20240807_3210,EQ_0267,S_017,2024-08-07
R_20240808_3211,EQ_0052,S_019,2024-08-08
R_20240808_3212,EQ_0096,S_000,2024-08-08
R_20240808_3213,EQ_0117,S_019,2024-08-08
R_20240808_3214,EQ_0129,S_016,2024-08-08
R_20240808_3215,EQ_0199,S_015,2024-08-08
R_20240808_3216,EQ_0217,S_001,2024-08-08
R_20240808_3217,EQ_0261,S_004,2024-08-08
R_20240808_3218,EQ_0272,S_010,2024-08-08
R_20240808_3219,EQ_0273,S_001,2024-08-08
R_20240809_3220,EQ_0040,S_019,2024-08-09
R_20240809_3221,EQ_0075,S_015,2024-08-09
R_20240809_3222,EQ_0101,S_003,2024-08-09
R_20240809_3223,EQ_0145,S_001,2024-08-09
R_20240809_3224,EQ_0149,S_006,2024-08-09
R_20240809_3225,EQ_0151,S_014,2024-08-09
R_20240809_3226,EQ_0173,S_008,2024-08-09
R_20240809_3227,EQ_0191,S_001,2024-08-09
R_20240809_3228,EQ_0196,S_008,2024-08-09
R_20240809_3229,EQ_0225,S_015,2024-08-09
R_20240809_3230,EQ_0230,S_004,2024-08-09
R_20240809_3231,EQ_0243,S_016,2024-08-09
R_20240809_3232,EQ_0244,S_014,2024-08-09
R_20240809_3233,EQ_0258,S_001,2024-08-09
R_20240809_3234,EQ_0269,S_002,2024-08-09
R_20240809_3235,EQ_0286,S_007,2024-08-09
R_20240810_3236,EQ_0037,S_019,2024-08-10
R_20240810_3237,EQ_0040,S_003,2024-08-10
R_20240810_3238,EQ_0042,S_019,2024-08-10
R_20240810_3239,EQ_0062,S_012,2024-08-10
R_20240810_3240,EQ_0093,S_012,2024-08-10
R_20240810_3241,EQ_0097,S_005,2024-08-10
R_20240810_3242,EQ_0098,S_010,2024-08-10
R_20240810_3243,EQ_0118,S_018,2024-08-10
R_20240810_3244,EQ_0124,S_000,2024-08-10
R_20240810_3245,EQ_0191,S_018,2024-08-10
R_20240810_3246,EQ_0218,S_001,2024-08-10
R_20240810_3247,EQ_0245,S_012,2024-08-10
R_20240810_3248,EQ_0256,S_006,2024-08-10
R_20240810_3249,EQ_0291,S_015,2024-08-10
R_20240811_3250,EQ_0021,S_006,2024-08-11
R_20240811_3251,EQ_0053,S_017,2024-08-11
R_20240811_3252,EQ_0082,S_010,2024-08-11
R_20240811_3253,EQ_0088,S_005,2024-08-11
R_20240811_3254,EQ_0123,S_006,2024-08-11
R_20240811_3255,EQ_0129,S_017,2024-08-11
R_20240811_3256,EQ_0138,S_019,2024-08-11
R_20240811_3257,EQ_0172,S_008,2024-08-11
R_20240811_3258,EQ_0208,S_015,2024-08-11
R_20240811_3259,EQ_0212,S_000,2024-08-11
R_20240811_3260,EQ_0278,S_006,2024-08-11
R_20240812_3261,EQ_0000,S_018,2024-08-12
R_20240812_3262,EQ_0004,S_015,2024-08-12
R_20240812_3263,EQ_0023,S_016,2024-08-12
R_20240812_3264,EQ_0057,S_000,2024-08-12
R_20240812_3265,EQ_0085,S_003,2024-08-12
R_20240812_3266,EQ_0104,S_008,2024-08-12
R_20240812_3267,EQ_0117,S_006,2024-08-12
R_20240812_3268,EQ_0198,S_009,2024-08-12
R_20240812_3269,EQ_0211,S_001,2024-08-12
R_20240812_3270,EQ_0225,S_000,2024-08-12
R_20240812_3271,EQ_0231,S_018,2024-08-12
R_20240812_3272,EQ_0244,S_015,2024-08-12
R_20240812_3273,EQ_0254,S_010,2024-08-12
R_20240812_3274,EQ_0272,S_005,2024-08-12
R_20240813_3275,EQ_0011,S_008,2024-08-13
R_20240813_3276,EQ_0016,S_016,2024-08-13
R_20240813_3277,EQ_0026,S_015,2024-08-13
R_20240813_3278,EQ_0033,S_009,2024-08-13
R_20240813_3279,EQ_0048,S_008,2024-08-13
R_20240813_3280,EQ_0056,S_003,2024-08-13
R_20240813_3281,EQ_0079,S_015,2024-08-13
R_20240813_3282,EQ_0091,S_008,2024-08-13
R_20240813_3283,EQ_0105,S_017,2024-08-13
R_20240813_3284,EQ_0120,S_006,2024-08-13
R_20240813_3285,EQ_0126,S_018,2024-08-13
R_20240813_3286,EQ_0152,S_016,2024-08-13
R_20240813_3287,EQ_0169,S_005,2024-08-13
R_20240813_3288,EQ_0191,S_011,2024-08-13
R_20240813_3289,EQ_0192,S_003,2024-08-13
R_20240813_3290,EQ_0194,S_008,2024-08-13
R_20240813_3291,EQ_0204,S_004,2024-08-13
R_20240813_3292,EQ_0215,S_012,2024-08-13
R_20240813_3293,EQ_0220,S_011,2024-08-13
R_20240813_3294,EQ_0230,S_017,2024-08-13
R_20240813_3295,EQ_0265,S_017,2024-08-13
R_20240813_3296,EQ_0269,S_003,2024-08-13
R_20240814_3297,EQ_0014,S_019,2024-08-14
R_20240814_3298,EQ_0017,S_006,2024-08-14
R_20240814_3299,EQ_0064,S_015,2024-08-14
R_20240814_3300,EQ_0086,S_001,2024-08-14
R_20240814_3301,EQ_0091,S_006,2024-08-14
R_20240814_3302,EQ_0105,S_004,2024-08-14
R_20240814_3303,EQ_0136,S_002,2024-08-14
R_20240814_3304,EQ_0200,S_001,2024-08-14
R_20240814_3305,EQ_0208,S_009,2024-08-14
R_20240814_3306,EQ_0223,S_002,2024-08-14
R_20240814_3307,EQ_0243,S_018,2024-08-14
R_20240814_3308,EQ_0244,S_003,2024-08-14
R_20240814_3309,EQ_0250,S_003,2024-08-14
R_20240814_3310,EQ_0251,S_017,2024-08-14
R_20240814_3311,EQ_0297,S_003,2024-08-14
R_20240815_3312,EQ_0000,S_008,2024-08-15
R_20240815_3313,EQ_0014,S_000,2024-08-15
R_20240815_3314,EQ_0023,S_009,2024-08-15
R_20240815_3315,EQ_0067,S_014,2024-08-15
R_20240815_3316,EQ_0078,S_016,2024-08-15
R_20240815_3317,EQ_0100,S_007,2024-08-15
R_20240815_3318,EQ_0129,S_014,2024-08-15
R_20240815_3319,EQ_0145,S_019,2024-08-15
R_20240815_3320,EQ_0153,S_015,2024-08-15
R_20240815_3321,EQ_0156,S_008,2024-08-15
R_20240815_3322,EQ_0164,S_006,2024-08-15
R_20240815_3323,EQ_0168,S_019,2024-08-15
R_20240815_3324,EQ_0169,S_014,2024-08-15
R_20240815_3325,EQ_0172,S_009,2024-08-15
R_20240815_3326,EQ_0252,S_004,2024-08-15
R_20240815_3327,EQ_0287,S_007,2024-08-15
R_20240816_3328,EQ_0026,S_003,2024-08-16
R_20240816_3329,EQ_0041,S_006,2024-08-16
R_20240816_3330,EQ_0042,S_004,2024-08-16
R_20240816_3331,EQ_0078,S_017,2024-08-16
R_20240816_3332,EQ_0091,S_004,2024-08-16
R_20240816_3333,EQ_0106,S_007,2024-08-16
R_20240816_3334,EQ_0119,S_014,2024-08-16
R_20240816_3335,EQ_0129,S_007,2024-08-16
R_20240816_3336,EQ_0204,S_004,2024-08-16
